26a21f2b340d09bd622ac545da1b10b03d6914de8fd969115b400a6bbf3893c3	analysis_manifest.json
c89af975b9ebdab19af25242c3e38197a4fe5d524cb30299eb3d6cfcb309a566	figures/fig01_accuracy_cells.png
9731b9e6b8603fdd5241fd806348ac5e9fb6b484ce2b3fe1c8d626b81f000257	figures/fig02_mode_specific_accuracy_gof.png
bb0f141efbfbdc88b1f8f4ff53fad61dd9c096f7545b0c5a17c3c9ee3461f712	figures/fig03_mode_specific_accuracy_scatter.png
1b6ca5a18f87b155ee5fb76e0bd0775bd452c0326f939c1c4c392a3c3e3dff85	figures/fig04_mode_specific_accuracy_response.png
1cd2d56e93d5953af9044964a93bb5bb64ecd3a076331b7f20761662505c4809	figures/fig05_mode_specific_error_gof.png
dcd91f5647a64050034391046de18f6231e6c6eb07f259741256559906749e1f	logs/build_log.json
8f84b41eb3d6d39c280ba2559efb5cb224eaa56dc33d4d2ad5e331f2cc6168b9	README.md
a4d49be41c18128650128d5fac34c5e6eefe91bd758d509041dfdf6a00925ae6	report.html
85475cb3b070e1d103347eb3ba1ab7d6ae4e6073f6f716106bf8b9b5dc30181b	scripts/audit_qwen_mode_specific_report.py
55006f4b6dab04204fa83f6e38ef2e7387172b43bd7b7fae740adc2fb06fd30d	scripts/build_qwen_mode_specific_report.py
5ca8138ced8ccd862365737e35b410794404cecb8b87ebcf8dbaadedac8fc5ec	tables/accuracy_cells.csv
cf01e4800ee80f035c6fe19ae8a5c4b32aa30df6ab81dc21e2d7037ec16f022c	tables/candidate_comparison.csv
141eb971f8639ab80e8587ce25f0d91307010e75d56d0d254523fb8f4ac3ac0a	tables/candidate_fold_metrics.csv
21869926ec4e130d72327c82df0ec50fa856a3e99bf39af675bd1b4635ccb529	tables/fixed_law_bootstrap_draws.csv
a06768259e1e27691083a9ae792da0c64cc74b2db5f3a0c946bbc6bdd9f6c754	tables/fixed_law_oof_predictions.csv
5b75b91ce288cded098d9d6d71cad56d4e6b2a3ae700597c2da65dc655e16dd7	tables/fixed_log_separable_laws.csv
b4671ab359675d97c7ec73f990bf8313af53c77f8cb816b7f9c3472ccf31792d	tables/flex_candidate_comparison.csv
2297d03720ca31fd931617d328c8195e3e21890e8e0098cce080432dfc059ce0	tables/flex_candidate_registry.csv
77bc2b39b79dee0ca971ebcf20f7bf563b29f5d4070d4d93e566a162952e5883	tables/flex_goodness_of_fit.csv
b97c5f6c40e5f7eb0366c8b38e471391ddcceca53f533c0c1c8e1f940fc7da1f	tables/flex_nested_predictions.csv
6123c69352eb6b9e500816d1728c451de104578a93af582d03f2a1c8cfc7a014	tables/flex_outer_choices.csv
58a668f668e7cd0309f6d4bdd4dc3bc6ba8e2877b040a8bb2697552931079189	tables/flex_selected_bootstrap_draws.csv
be18d1a8ba650c3d3fd7dc322d06aef652f25bc2803e2ee5590178c2dd41bf6a	tables/flex_selected_coefficient_intervals.csv
440e3c3ee644fe626694e8622be5e9aa604467aeb4fc926f919efda5b80182be	tables/flex_selected_laws.csv
99b38fa1bd133ee45c6424cb58b64ade8572c2415795831fbe3a688add7e6949	tables/model_mode_summary.csv
87faef158ec5973d2900d4b7977cd0c80719d90f98accd562dbc081664473660	tables/qwen_query_last_prompt_settings.csv
a3d0c123fb9917a419e70375e8218b21a91e62e0b67ff96a28711de065d85b61	tables/qwen_query_last_requests.csv
1f15f692ec993fc4b79fd4b118f12459702f823aee7c9f3231caa4fd339643b7	tables/selected_laws.csv
